trace,fixture,config,waste,h,issued,useful,useful_miss,share_issued,share_useful_miss,total_issued,total_useful_miss,scored_misses
awkhash,h32,h32/conditional-w0.05,0.050,14,4069,2479,1,0.055775,0.000679,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,15,42,3,0,0.000576,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,16,28,2,0,0.000384,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,17,19,0,0,0.000260,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,18,12,1,0,0.000164,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,19,11,0,0,0.000151,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,20,8,0,0,0.000110,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,21,7,0,0,0.000096,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,22,9,0,0,0.000123,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,23,4,0,0,0.000055,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,24,1,0,0,0.000014,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,25,0,0,0,0.000000,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,26,0,0,0,0.000000,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,27,0,0,0,0.000000,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,28,0,0,0,0.000000,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,29,0,0,0,0.000000,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,30,0,0,0,0.000000,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,31,0,0,0,0.000000,0.000000,72954,1473,56090
awkhash,h32,h32/conditional-w0.05,0.050,32,0,0,0,0.000000,0.000000,72954,1473,56090
awkhash,coarse,coarse/conditional-w0.25,0.250,1,6767,4649,281,0.275126,0.362581,24596,775,56090
awkhash,coarse,coarse/conditional-w0.25,0.250,2,6211,3978,186,0.252521,0.240000,24596,775,56090
awkhash,coarse,coarse/conditional-w0.25,0.250,4,5956,3521,169,0.242153,0.218065,24596,775,56090
awkhash,coarse,coarse/conditional-w0.25,0.250,8,5606,3332,122,0.227923,0.157419,24596,775,56090
awkhash,coarse,coarse/conditional-w0.25,0.250,16,56,21,17,0.002277,0.021935,24596,775,56090
awkhash,coarse,coarse/conditional-w0.25,0.250,32,0,0,0,0.000000,0.000000,24596,775,56090
awkhash,h32,h32/conditional-w0.25,0.250,1,6781,4661,288,0.275482,0.376471,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,2,6198,3967,179,0.251798,0.233987,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,3,5912,3555,140,0.240179,0.183007,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,4,5658,3357,146,0.229860,0.190850,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,5,59,16,10,0.002397,0.013072,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,6,6,3,2,0.000244,0.002614,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,7,1,0,0,0.000041,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,8,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,9,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,10,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,11,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,12,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,13,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,14,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,15,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,16,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,17,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,18,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,19,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,20,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,21,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,22,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,23,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,24,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,25,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,26,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,27,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,28,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,29,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,30,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,31,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,h32,h32/conditional-w0.25,0.250,32,0,0,0,0.000000,0.000000,24615,765,56090
awkhash,coarse,coarse/conditional-w1.00,1.000,1,6574,4541,190,0.986791,0.794979,6662,239,56090
awkhash,coarse,coarse/conditional-w1.00,1.000,2,80,58,46,0.012008,0.192469,6662,239,56090
awkhash,coarse,coarse/conditional-w1.00,1.000,4,7,7,3,0.001051,0.012552,6662,239,56090
awkhash,coarse,coarse/conditional-w1.00,1.000,8,1,1,0,0.000150,0.000000,6662,239,56090
awkhash,coarse,coarse/conditional-w1.00,1.000,16,0,0,0,0.000000,0.000000,6662,239,56090
awkhash,coarse,coarse/conditional-w1.00,1.000,32,0,0,0,0.000000,0.000000,6662,239,56090
awkhash,h32,h32/conditional-w1.00,1.000,1,6573,4540,190,0.985310,0.766129,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,2,80,58,46,0.011992,0.185484,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,3,8,8,4,0.001199,0.016129,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,4,10,10,8,0.001499,0.032258,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,5,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,6,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,7,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,8,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,9,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,10,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,11,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,12,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,13,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,14,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,15,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,16,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,17,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,18,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,19,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,20,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,21,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,22,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,23,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,24,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,25,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,26,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,27,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,28,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,29,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,30,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,31,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,h32,h32/conditional-w1.00,1.000,32,0,0,0,0.000000,0.000000,6671,248,56090
awkhash,coarse,coarse/conditional-w4.00,4.000,1,6527,4509,165,0.997250,0.916667,6545,180,56090
awkhash,coarse,coarse/conditional-w4.00,4.000,2,18,17,15,0.002750,0.083333,6545,180,56090
awkhash,coarse,coarse/conditional-w4.00,4.000,4,0,0,0,0.000000,0.000000,6545,180,56090
awkhash,coarse,coarse/conditional-w4.00,4.000,8,0,0,0,0.000000,0.000000,6545,180,56090
awkhash,coarse,coarse/conditional-w4.00,4.000,16,0,0,0,0.000000,0.000000,6545,180,56090
awkhash,coarse,coarse/conditional-w4.00,4.000,32,0,0,0,0.000000,0.000000,6545,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,1,6528,4510,165,0.997250,0.916667,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,2,18,17,15,0.002750,0.083333,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,3,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,4,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,5,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,6,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,7,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,8,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,9,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,10,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,11,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,12,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,13,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,14,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,15,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,16,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,17,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,18,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,19,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,20,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,21,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,22,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,23,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,24,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,25,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,26,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,27,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,28,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,29,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,30,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,31,0,0,0,0.000000,0.000000,6546,180,56090
awkhash,h32,h32/conditional-w4.00,4.000,32,0,0,0,0.000000,0.000000,6546,180,56090
gcc,coarse,coarse/conditional-w0.05,0.050,1,49809,40293,1182,0.222319,0.107543,224043,10991,33055
gcc,coarse,coarse/conditional-w0.05,0.050,2,50658,40132,5018,0.226108,0.456555,224043,10991,33055
gcc,coarse,coarse/conditional-w0.05,0.050,4,34488,25710,2082,0.153935,0.189428,224043,10991,33055
gcc,coarse,coarse/conditional-w0.05,0.050,8,30570,21729,348,0.136447,0.031662,224043,10991,33055
gcc,coarse,coarse/conditional-w0.05,0.050,16,30238,21528,1544,0.134965,0.140479,224043,10991,33055
gcc,coarse,coarse/conditional-w0.05,0.050,32,28280,19031,817,0.126226,0.074334,224043,10991,33055
gcc,h32,h32/conditional-w0.05,0.050,1,24094,19365,1127,0.109559,0.104604,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,2,25467,20367,4719,0.115802,0.437999,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,3,20689,15759,2073,0.094076,0.192408,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,4,17328,12674,260,0.078793,0.024132,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,5,16797,12171,353,0.076378,0.032764,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,6,15240,10874,96,0.069298,0.008910,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,7,14236,9953,39,0.064733,0.003620,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,8,15245,11191,1630,0.069321,0.151290,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,9,12933,9171,32,0.058808,0.002970,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,10,12616,8848,113,0.057367,0.010488,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,11,11854,8372,70,0.053902,0.006497,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,12,11417,8070,44,0.051915,0.004084,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,13,11039,7804,149,0.050196,0.013830,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,14,10415,7314,54,0.047358,0.005012,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,15,116,74,2,0.000527,0.000186,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,16,114,65,5,0.000518,0.000464,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,17,106,74,7,0.000482,0.000650,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,18,64,43,0,0.000291,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,19,56,39,1,0.000255,0.000093,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,20,33,21,0,0.000150,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,21,20,11,0,0.000091,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,22,15,10,0,0.000068,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,23,10,7,0,0.000045,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,24,6,3,0,0.000027,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,25,5,4,0,0.000023,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,26,3,3,0,0.000014,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,27,1,1,0,0.000005,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,28,0,0,0,0.000000,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,29,0,0,0,0.000000,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,30,0,0,0,0.000000,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,31,0,0,0,0.000000,0.000000,219919,10774,33055
gcc,h32,h32/conditional-w0.05,0.050,32,0,0,0,0.000000,0.000000,219919,10774,33055
gcc,coarse,coarse/conditional-w0.25,0.250,1,23738,19217,937,0.265978,0.101264,89248,9253,33055
gcc,coarse,coarse/conditional-w0.25,0.250,2,25547,20590,4755,0.286247,0.513887,89248,9253,33055
gcc,coarse,coarse/conditional-w0.25,0.250,4,20682,15754,1801,0.231736,0.194640,89248,9253,33055
gcc,coarse,coarse/conditional-w0.25,0.250,8,19153,14324,1756,0.214604,0.189776,89248,9253,33055
gcc,coarse,coarse/conditional-w0.25,0.250,16,107,68,2,0.001199,0.000216,89248,9253,33055
gcc,coarse,coarse/conditional-w0.25,0.250,32,21,15,2,0.000235,0.000216,89248,9253,33055
gcc,h32,h32/conditional-w0.25,0.250,1,23806,19276,944,0.262893,0.095133,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,2,25452,20507,4634,0.281070,0.466996,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,3,21490,16679,2215,0.237317,0.223219,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,4,19577,15135,2084,0.216191,0.210017,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,5,206,156,46,0.002275,0.004636,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,6,15,8,0,0.000166,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,7,5,1,0,0.000055,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,8,2,1,0,0.000022,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,9,1,0,0,0.000011,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,10,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,11,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,12,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,13,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,14,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,15,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,16,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,17,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,18,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,19,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,20,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,21,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,22,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,23,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,24,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,25,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,26,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,27,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,28,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,29,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,30,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,31,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,h32,h32/conditional-w0.25,0.250,32,0,0,0,0.000000,0.000000,90554,9923,33055
gcc,coarse,coarse/conditional-w1.00,1.000,1,26353,21854,3712,0.906942,0.605843,29057,6127,33055
gcc,coarse,coarse/conditional-w1.00,1.000,2,2700,2473,2414,0.092921,0.393994,29057,6127,33055
gcc,coarse,coarse/conditional-w1.00,1.000,4,3,2,1,0.000103,0.000163,29057,6127,33055
gcc,coarse,coarse/conditional-w1.00,1.000,8,1,1,0,0.000034,0.000000,29057,6127,33055
gcc,coarse,coarse/conditional-w1.00,1.000,16,0,0,0,0.000000,0.000000,29057,6127,33055
gcc,coarse,coarse/conditional-w1.00,1.000,32,0,0,0,0.000000,0.000000,29057,6127,33055
gcc,h32,h32/conditional-w1.00,1.000,1,26414,21898,3714,0.906327,0.605972,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,2,2725,2494,2414,0.093501,0.393865,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,3,4,4,1,0.000137,0.000163,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,4,1,1,0,0.000034,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,5,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,6,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,7,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,8,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,9,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,10,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,11,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,12,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,13,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,14,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,15,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,16,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,17,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,18,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,19,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,20,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,21,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,22,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,23,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,24,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,25,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,26,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,27,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,28,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,29,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,30,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,31,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,h32,h32/conditional-w1.00,1.000,32,0,0,0,0.000000,0.000000,29144,6129,33055
gcc,coarse,coarse/conditional-w4.00,4.000,1,26731,22265,4209,0.999514,0.998103,26744,4217,33055
gcc,coarse,coarse/conditional-w4.00,4.000,2,13,11,8,0.000486,0.001897,26744,4217,33055
gcc,coarse,coarse/conditional-w4.00,4.000,4,0,0,0,0.000000,0.000000,26744,4217,33055
gcc,coarse,coarse/conditional-w4.00,4.000,8,0,0,0,0.000000,0.000000,26744,4217,33055
gcc,coarse,coarse/conditional-w4.00,4.000,16,0,0,0,0.000000,0.000000,26744,4217,33055
gcc,coarse,coarse/conditional-w4.00,4.000,32,0,0,0,0.000000,0.000000,26744,4217,33055
gcc,h32,h32/conditional-w4.00,4.000,1,26792,22309,4211,0.998509,0.998104,26832,4219,33055
gcc,h32,h32/conditional-w4.00,4.000,2,39,33,8,0.001453,0.001896,26832,4219,33055
gcc,h32,h32/conditional-w4.00,4.000,3,1,1,0,0.000037,0.000000,26832,4219,33055
gcc,h32,h32/conditional-w4.00,4.000,4,0,0,0,0.000000,0.000000,26832,4219,33055
gcc,h32,h32/conditional-w4.00,4.000,5,0,0,0,0.000000,0.000000,26832,4219,33055
gcc,h32,h32/conditional-w4.00,4.000,6,0,0,0,0.000000,0.000000,26832,4219,33055
gcc,h32,h32/conditional-w4.00,4.000,7,0,0,0,0.000000,0.000000,26832,4219,33055
gcc,h32,h32/conditional-w4.00,4.000,8,0,0,0,0.000000,0.000000,26832,4219,33055
gcc,h32,h32/conditional-w4.00,4.000,9,0,0,0,0.000000,0.000000,26832,4219,33055
gcc,h32,h32/conditional-w4.00,4.000,10,0,0,0,0.000000,0.000000,26832,4219,33055
